company_code,company_name,board,field_name,proxy_plausible,strict_label,reason,evidence_sentence,page,source_url,audit_mode
000069,华侨城A,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 □适用☑不适用 （五）现金流 单位：元 项目 2024 年 2023 年 同比增减 经营活动现金流入小计 42,284,781,410.16 72,962,602,158.11 -42.05% 经营活动现金流出小计 36,922,567,730.58 69,540,064,788.16 -46.90% 经营活动产生的现金流量净额 5,362,213,679.58 3,422,537,3…",25,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949848.PDF,automated
000069,华侨城A,szse_main,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 宏观经济方面：2024 年我国经济规模稳步扩大，国内生产总值达到134.9 万亿元，增长5.0%，增速居世界主要经济 体前列，对全球经济增长的贡献率保持在30%左右。就业、物价总体平稳，城镇新增就业1256 万人、城镇调查失业率平 均为5.1%，居民消费价格上涨0.2%。2024 年12 月12 日，中央经济工作会议指出来年将坚持稳中求进工作总基调…,12,http://static.cninfo.com.cn/finalpage/2025-03-29/1222949848.PDF,automated
000096,广聚能源,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 2024 年度，公司从事的主要业务包括成品油批发零售及仓储、土地及物业租赁、化工贸易， 以及证券投资、电力企业等股权投资。 （一）成品油业务 公司全资子公司南山石油经营成品油批发零售及仓储业务。 2024 年，全球经济在多重压力下维持弱复苏态势，增长失衡且动能不足，地缘局势博弈加剧， 贸易政策不确定性增加，能源结构加速调整，国际原油市场需求端修复不及预期叠加产油国产量…,11,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 成品油 1,507,231,888.77 76.22% 1,822,541,171.41 71.39% -17.30% 化学品贸易 397,986,016.91 20.12% 636,979,395.57 24.95% -37.52% 物业租赁收入及 其他 47,227,360.50 2.39% 58,167,023.05 2.29% -18.81% 化工品及电子产 品贸易 11,172…",13,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,revenue_by_region,False,not_found_unverified,status=not_found (unverified by automation),,,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,14,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,15,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 □适用不适用 5、现金流 单位：元 项目 2024 年 2023 年 同比增减 经营活动现金流入小计 2,240,532,647.01 2,898,497,212.21 -22.70% 经营活动现金流出小计 2,152,627,114.48 2,848,905,584.61 -24.44% 经营活动产生的现金流量净额 87,905,532.53 49,591,627.60 77.26…",15,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000096,广聚能源,szse_main,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 公司所属行业为石油石化批发零售业。石油石化产业是我国重要的基础产业之一，产业链包 括原油和天然气的开采、加工和油品销售，其行业发展受国际、国内政策、供给及经济走势等多 重因素影响。公司石油石化业务是整个产业链的下游环节，全资子公司南山石油主要经营汽柴油 批发、零售及仓储业务，在深圳、东莞、惠州等地拥有12 座加油站，是深圳市和珠江三角洲地区 成品油…,10,http://static.cninfo.com.cn/finalpage/2025-04-29/1223376370.PDF,automated
000166,申万宏源,szse_main,main_business_segments,False,partial,status=partial with some content,报告期内公司从事的主要业务 公司是一家以资本市场为依托、以证券业务为核心，致力于为客户提供多元化金融产品及服务的投资控股 集团。公司依托“投资控股集团+证券子公司”的双层架构，形成了具有差异化竞争优势的经营发展模式。 公司的业务主要包括企业金融、个人金融、机构服务及交易、投资管理四个板块，具体业务构架如下： 企业金融 个人金融 机构服务及交易 投资管理 投资银行 本金投资 • 股权融资 • 债权…,28,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,revenue_by_segment,False,partial,status=partial,"营业收入构成 2024年，本集团实现营业收入人民币247.35亿元，主要构成项目： 单位：元 币种：人民币 2024年 2023年 项目 金额 占营业收入 比重(%) 金额 占营业收入 比重(%) 变动幅度 (%) 手续费及佣金净收入 6,676,265,935.70 26.99 7,006,740,588.77 32.59 -4.72 其中：经纪业务手续费净收入 4,602,512,973.0…",65,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,revenue_by_region,False,partial,status=partial,主营业务分地区情况,68,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,top_customers,True,partial,ratio/amount without clear top-N evidence keyword,主要客户及供应商”。,83,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,top_suppliers,False,partial,status=partial,主要供应商。,83,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),研发费用以及IT人员投入等。,134,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000166,申万宏源,szse_main,mda,True,usable,substantive in-region snippet (len=306),管 理 层 讨 论 与 分 析 股 份 变 动 及 股 东 情 况 环 境 和 社 会 责 任 财 务 报 告 编号 名称 地址 设立时间 负责人 联系电话 119 申万宏源证券有限公司广州琶洲大道证 券营业部 广东省广州市海珠区琶洲大道78号1701 室 2014年1月28日 何志鹏 020-89989880 020-89989892 120 申万宏源证券有限公司广州开泰大道证 券营业部 广东…,202,http://static.cninfo.com.cn/finalpage/2025-03-29/1222948663.PDF,automated
000407,胜利股份,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=143),报告期内公司从事的主要业务 报告期，公司在全国从事清洁能源天然气业务推广和应用，为工业、商业、居民等领域 提供天然气应用服务，在交通运输领域为使用天然气的车辆提供天然气供应，并在天然气创 新领域提供解决方案。 清洁能源为国家重点支持的行业，公司致力于发展和推广清洁能源，为建设美丽中国做,8,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,revenue_by_segment,True,usable,5 data rows with numerics,"分行业 天然气及增值业务 3,285,617,406.99 77.75 3,686,481,062.61 78.82 -10.87 装备制造业务 940,204,370.58 22.25 990,688,117.01 21.18 -5.10 分产品 天然气及增值业务 3,285,617,406.99 77.75 3,686,481,062.61 78.82 -10.87 装备制造业务 940,2…",11,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,revenue_by_region,True,usable,7 data rows with numerics,"分地区 山东地区 2,088,115,551.51 1,863,570,202.23 10.75 -13.39 -13.20 下降0.21 个百分点 河北地区 673,875,151.21 549,560,649.93 18.45 -4.16 -4.99 上升0.71 个百分点 重庆地区 526,094,824.85 379,927,729.82 27.78 5.27 11.34 下降3.94…",12,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,top_customers,False,partial,status=partial,前五名客户合计销售金额（元）,13,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,top_suppliers,False,partial,status=partial,前五名供应商合计采购金额（元）,14,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,16,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000407,胜利股份,szse_main,mda,True,usable,substantive in-region snippet (len=320),"管理层讨论与分析 一、报告期内公司所处行业情况 2024 年，全球能源低碳化转型加速，中国“双碳”目标进入关键期，我国天然气在能 源消费结构中的占比持续优化，天然气表观消费量达到4,260.50 亿立方米，同比增长8%， 天然气在一次能源中的消费占比升至8.6%，主要受工业燃料与城市燃气需求驱动。在此背 景下，燃气行业迎来结构性增长机遇，基础设施年投资超千亿，LNG 重卡销量年增速超 10%，新…",8,http://static.cninfo.com.cn/finalpage/2025-03-22/1222867698.PDF,automated
000415,渤海租赁,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=317),报告期内公司从事的主要业务 报告期内，公司主营业务为租赁业，主要为境内外客户提供全方位的飞机租赁、集装箱租赁、基础设施租赁、大型设 备租赁等租赁服务，包括经营租赁和融资租赁两大经营模式。具体如下： 1.飞机租赁业务 报告期内，公司飞机租赁业务主要通过子公司Avolon 及天津渤海开展，核心业务模式为从飞机制造厂商或其他机构购 买飞机或飞机资产组合，以经营租赁为主、售后回租为辅的方式向全球范围内的…,12,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 飞机 31,975,131,000.00 19,355,853,000.00 39.47% 17.67% 24.77% -3.44% 其中：飞机租赁 19,306,530,000.00 7,439,365,000.00 61.47% -0.01% -9.36% 3.97% 飞机销售 12,668,601,000.00 11,916,488,000.00 5.94% 61.08% 63.1…",17,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,revenue_by_region,True,usable,2 data rows with numerics,"分地区 中国大陆 4,207,151,000.00 10.95% 4,560,313,000.00 13.54% -7.74% 其他国家和地区 34,224,112,000.00 89.05% 29,114,436,000.00 86.46% 17.55% 分销售模式 注：本年度飞机销售收入上升了61.08%，系飞机销售数量上升所致。 （2） 占公司营业收入或营业利润10%以上的行业、产品、地区…",17,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,19,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 □适用 不适用 5、现金流 单位：元 项目 2024 年 2023 年 同比增减 经营活动现金流入小计 29,210,062,000.00 28,732,000,000.00 1.66% 经营活动现金流出小计 3,742,229,000.00 3,130,571,000.00 19.54% 经营活动产生的现金流量净额 25,467,833,000.00 25,601,429,000.…",19,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000415,渤海租赁,szse_main,mda,True,usable,substantive in-region snippet (len=316),管理层讨论与分析 一、报告期内公司所处行业情况 公司以成为“全球领先的租赁产业集团”为发展目标，积极在租赁产业链上下游进行布局和拓展，现已形成了以飞机租 赁为主，集装箱租赁、境内融资租赁为辅的业务格局。公司目前是A 股市场上最大的以经营租赁为主业的上市公司，是全 球领先的飞机租赁、集装箱租赁服务供应商，在世界各地拥有28 个运营中心，业务范围覆盖全球六大洲。 1.飞机租赁行业发展情况及公司所处地…,11,http://static.cninfo.com.cn/finalpage/2025-04-03/1222991576.PDF,automated
000416,*ST民控,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=317),报告期内公司从事的主要业务 1、典当业务 典当业务是指当户将其动产、财产权利作为当物质押或者将其房地产作为当物抵押给典当行，取得当金，并在约定 期限内偿还当金、支付当金利息和相关费用、赎回当物的行为。公司典当业务由控股子公司民生典当运营。民生典当成 立于2003 年，注册资本3 亿元，公司持有92.38%股权，是北京市成立较早的典当企业，现为北京典当行业协会副会长 单位，在北京、成都设有经营场所…,11,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 典当 40,729,054.72 91.30% 16,229,687.44 82.60% 150.95% 保险经纪 3,840,293.74 8.61% 3,418,255.97 17.40% 12.35% 商品零售及其他 38,902.91 0.09% 100.00% 分产品 典当业务 40,729,054.72 91.30% 16,229,687.44 82.60% 150.95%…",12,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,revenue_by_region,True,usable,4 data rows with numerics,"分地区 境内 44,608,251.37 18,400.00 99.96% 129.44% 100.00% -0.04% 分销售模式 典当业务 40,729,054.72 150.95% 公司的典当、保险经纪业务，主要经营费用为人力费用、职场费用等，不列支成本，相关费用计入销售费用及管理 费用科目。 公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1 年按报告期末口径调整后的主营业务数…",12,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,14,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,14,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 □适用 不适用 5、现金流 单位：元 项目 2023 年 2022 年 同比增减 经营活动现金流入小计 112,259,896.94 24,284,481.12 362.27% 经营活动现金流出小计 3,856,944.01 52,317,720.40 -92.63% 经营活动产生的现金流量净额 108,402,952.93 -28,033,239.28 486.69% 投资活动现金…",15,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000416,*ST民控,szse_main,mda,True,usable,substantive in-region snippet (len=317),管理层讨论与分析 一、报告期内公司所处行业情况 1、典当行业情况 2022 年1 月，国务院办公厅印发《关于全面实行行政许可事项清单管理的通知》，清单第684 项对典当作出了“设 立典当行及分支机构审批”，明确由省级地方金融监督管理部门实施。2023 年5 月，北京市地方金融监督管理局颁布了 《北京市典当行监督管理办法》（以下简称“监管办法”），自2023 年5 月27 日起施行。《监管办法》主…,11,http://static.cninfo.com.cn/finalpage/2024-04-27/1219873427.PDF,automated
000417,合百集团,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中零售相关业的披露要求 （一）公司主要业务、经营模式 1.主要业务 公司目前的主营业务为零售业、农产品交易市场两大类主业。公司零售业包括百货、家电、超市连锁、电子商务、 商贸批发等细分业态。公司百货、家电、超市三业态共有252 家实体经营门店，均占据安徽省多个城市的核心商圈、次 商圈的有利位置，作…,10,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 零售业[注] 6,106,092,856.73 86.79% 5,949,064,917.53 88.95% 2.64% 农产品交易市场 609,358,631.34 8.66% 454,262,004.82 6.79% 34.14% 房地产 320,222,118.37 4.55% 284,715,982.10 4.26% 12.47% 分产品 零售业 6,106,092,856.73…",16,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,revenue_by_region,True,usable,7 data rows with numerics,"分地区 合肥市 5,665,750,364.54 4,260,351,524.25 24.81% 7.88% 9.62% -1.19% 蚌埠市 524,522,079.08 367,119,610.09 30.01% -8.86% -7.77% -0.82% 铜陵市 109,882,594.59 65,747,499.14 40.17% 3.92% 11.91% -4.27% 黄山市 46,85…",16,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,18,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发投入 □适用不适用 5、现金流 单位：元 项目 2024 年 2023 年 同比增减 经营活动现金流入小计 10,652,915,835.87 11,248,801,226.78 -5.30% 经营活动现金流出小计 9,965,815,469.91 10,413,453,197.09 -4.30% 经营活动产生的现金流量净额 687,100,365.96 835,348,029.69 -1…",19,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000417,合百集团,szse_main,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中零售相关业的披露要求 2024 年，全球经济仍处于周期调整之中，国内有效需求不足，新旧动能转换存在阵痛，但随着一揽子政策及时出台， 有效提振了社会信心，我国经济运行稳中有进、经济总量跃上新台阶，国内生产总值（GDP）达到134.9 万亿元，首次 突破130 万亿元，比上年增长…,10,http://static.cninfo.com.cn/finalpage/2025-04-25/1223267674.PDF,automated
000419,通程控股,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=320),报告期内公司从事的主要业务 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中零售相关业的披露要求 公司主营业务为商业零售、金融信用服务、酒店经营、现代物流与物业管理与经营等。公司商业零售业态定位于专 业、个性、质量、有市场公信力的零售品牌服务商。金信服务业定位于发展成为个性鲜明、专业成型、结构优良、功能 对称、调控自如、发展可持、能适应市场的时空要求、在行业内具备一定品…,10,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,revenue_by_segment,True,usable,4 data rows with numerics,"分行业 商业零售 1,759,000,006.04 91.67% 1,807,383,801.24 90.50% -2.68% 酒店旅游 159,799,243.21 8.33% 189,830,583.00 9.50% -15.82% 分产品 商业零售 1,759,000,006.04 91.67% 1,807,383,801.24 90.50% -2.68% 酒店旅游 159,799,243…",15,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,revenue_by_region,False,partial,status=partial,"分地区 湖南省 1,918,799,249.25 100.00% 1,997,214,384.24 100.00% -3.93% 分销售模式 商业零售 1,759,000,006.04 91.67% 1,807,383,801.24 90.50% -2.68% 酒店旅游 159,799,243.21 8.33% 189,830,583.00 9.50% -15.82% （2）占公司营业收入或营业…",16,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,13,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,17,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发费用 0.00 0.00 4、研发投入 □适用不适用 5、现金流 单位：元 项目 2024 年 2023 年 同比增减 经营活动现金流入小计 2,680,425,269.41 2,924,472,787.18 -8.35% 经营活动现金流出小计 2,520,063,791.13 2,670,795,923.82 -5.64%",17,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000419,通程控股,szse_main,mda,True,usable,substantive in-region snippet (len=320),管理层讨论与分析 一、报告期内公司所处行业情况 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中零售相关业的披露要求 公司为区域性的实体零售服务行业，行业整体上受经济周期和消费需求的影响较大。2024 年，国内消费市场呈稳定 恢复态势，但基础仍需巩固。2024 年全国社零总额为48.79 万亿元，同比增长3.5%，其中城镇增长3.4%，乡村增长 4.3%；湖南省社零总额…,10,http://static.cninfo.com.cn/finalpage/2025-04-19/1223148984.pdf,automated
000617,中油资本,szse_main,main_business_segments,False,partial,status=partial with some content,主要业务的上市公司，各项经营,34,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,revenue_by_segment,False,partial,status=partial,"分行业 财务公司 16,334,548,437.60 10,348,455,142.58 36.65% -4.96% -0.22% -3.00% 商业银行 16,739,836,977.14 12,382,956,977.33 26.03% 4.25% 1.03% 2.36% 公司主营业务数据统计口径在报告期发生调整的情况下，公司最近1 年按报告期末口径调整后的主 营业务数据 □ 适用 √ 不适…",21,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,revenue_by_region,False,partial,status=partial,"分地区 境内 30,448,363,343.25 78.02% 30,037,344,291.14 77.03% 1.37% 境外 8,575,709,380.52 21.98% 8,954,763,870.04 22.97% -4.23% 分销售模式 经销模式 39,024,072,723.77 100.00% 38,992,108,161.18 100.00% 0.08% （2）占公司营业总…",20,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,22,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,22,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),"研发费用 财务费用 66,689,003.16 80,894,653.39 其中：利息费用 70,939,209.51 87,215,630.48 利息收入 4,668,604.46 6,741,322.00 加：其他收益 194,059,802.01 300,027,830.15 投资收益（损失以“－”号填列） 4,237,720,801.23 4,186,102,776.97 其中：对联营企…",93,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000617,中油资本,szse_main,mda,True,wrong,financial/legal boilerplate,"管理层讨论与分析 CNPC Capital 单位：元 证券 品种 证券代码 证券简称 最初投资成本 会计计量 模式 期初账面价值 本期公允价值 变动损益 计入权益的累计 公允价值变动 本期购买金额 本期出售金额 报告期损益 期末账面价值 会计核算 科目 资金 来源 基金LU0103813712 摩根货币市 场基金 2,146,569,296.28 公允价值 计量 2,146,569,296.28…",29,http://static.cninfo.com.cn/finalpage/2025-04-03/1222990674.PDF,automated
000652,泰达股份,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=312),报告期内公司从事的主要业务 报告期内，公司主要经营模式、从事主要业务未发生重大变化。 （一）生态环保产业 公司生态环保产业主要涉及控股子公司泰达环保、全资子公司泰达洁净、泰达碳资管以及国泰清洁能源。 公司充分贯彻“双碳”发展战略，在聚焦生态环保主业的基础上，深度布局“大环保、新材料、新能源”三大产业 方向，大环保方面是泰达环保及泰达碳资管，新材料方面是泰达洁净，新能源方面是国泰清洁能源。  泰…,16,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,revenue_by_segment,True,usable,6 data rows with numerics,"分行业 批发业 17,032,094,223.44 16,948,091,656.90 0.49% -2.16% -2.17% -0.51% 区域开发业 532,962,707.68 365,629,910.95 31.40% -75.78% -74.72% -12.19% 环保业 1,300,778,085.05 884,799,909.05 31.98% -4.78% -2.21% 6.80…",30,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,revenue_by_region,True,usable,5 data rows with numerics,"分地区 天津地区 17,327,534,436.20 90.88% 17,830,424,244.51 84.63% -2.82% 江苏地区 804,059,711.81 4.22% 2,463,403,893.19 11.69% -67.36% 辽宁地区 236,436,915.86 1.24% 132,863,851.60 0.63% 77.95% 其他地区 697,953,350.61 3…",30,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,top_customers,True,usable,top-N keyword in evidence with ratio/amount,前五名客户合计销售金额（元）,33,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,33,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,rnd_investment,True,usable,total R&D label '研发投入金额' amount>=100000,研发投入金额（元）,35,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
000652,泰达股份,szse_main,mda,True,usable,substantive in-region snippet (len=313),管理层讨论与分析 一、报告期内公司所处行业情况 报告期内，公司的主要业务集中在四大产业领域：生态环保、区域开发、能源贸易和股权投资，其中生态环保为公 司核心主业。 （一）生态环保产业 1.公司所属泰达环保属固废处理及生物质能利用领域 泰达环保涉及的生态环保细分领域主要包括：生活垃圾焚烧发电及卫生填埋，秸秆焚烧发电，餐厨污泥协同处置等。 （1）生活垃圾焚烧发电及卫生填埋 当前，我国垃圾焚烧发电行业…,12,http://static.cninfo.com.cn/finalpage/2025-04-24/1223245521.PDF,automated
002028,思源电气,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=296),"主要业务 注册资本 总资产 净资产 营业收入 营业利润 净利润 上海思源高压开 关有限公司 子公司 750kV 及以下GIS 和 GIL 50,000 万元 4,830,900,604.86 2,569,413,494.57 5,070,853,801.76 1,054,584,905.14 920,728,271.18 江苏省如高高压 电器有限公司 子公司 750kV 及以下高压断 路器、高压…",27,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,revenue_by_segment,False,partial,status=partial,分产品成本承受较大压力。,29,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,revenue_by_region,False,partial,status=partial,"分地区 华东地区 3,318,191,130.90 2,220,918,369.84 33.07% 47.52% 31.71% 8.04% 华北地区 2,605,567,952.24 1,851,703,430.05 28.93% 44.58% 43.41% 0.58% 华南地区 1,626,300,433.58 1,188,371,742.48 26.93% 10.88% 7.26% 2.47…",16,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,top_customers,False,partial,status=partial,主要客户招标采取招标方式，市场竞争激烈。,29,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,top_suppliers,True,usable,top-N keyword in evidence with ratio/amount,前五名供应商合计采购金额（元）,17,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,rnd_investment,False,not_found_unverified,status=not_found (unverified by automation),研发投入及新产品开发力度，加强成本控制，加强内部管理，降低各项费用。,28,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002028,思源电气,szse_main,mda,True,usable,substantive in-region snippet (len=288),"管理层讨论与分析 第 20 页 共 204 页 六、资产及负债状况分析 1、资产构成重大变动情况 单位：元 2024 年末 2024 年初 比重 增减 重大变动说明 金额 占总资 产比例 金额 占总资 产比例 货币资金 4,027,845,600.62 17.16% 3,327,916,847.19 17.76% -0.60% 主要是经营活动产生的现 金流量净额24.62 亿元；投 资活动产生的…",21,http://static.cninfo.com.cn/finalpage/2025-04-19/1223145398.PDF,automated
002243,力合科创,szse_main,main_business_segments,True,usable,substantive in-region snippet (len=318),报告期内公司从事的主要业务 公司需遵守《深圳证券交易所上市公司自律监管指引第3 号——行业信息披露》中化工行业的披露要求 为推动公司实现长期稳定发展，公司继续贯彻落实“十四五”战略规划，充分发挥产学研深度融合的体系优势，以 “深圳市国资系统的综合性创新平台”为定位，以“提供一流科创服务，培育一流科技企业”为核心目标，进一步巩固特 色鲜明的“科技创新服务+战略性新兴产业”发展模式。在科技创新服务方…,12,http://static.cninfo.com.cn/finalpage/2025-03-27/1222909669.PDF,automated
